StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass
1681,18,0,0,1,8.2,1,0,2,1,0,0,1,2.9,2
1682,15,0,0,2,4.6,14,0,3,0,0,0,1,1.73,4
1683,17,0,1,2,2.7,0,1,0,1,0,1,0,3.56,0
1684,18,1,2,3,3.9,8,1,3,0,1,0,0,2.53,2
1685,15,1,3,3,1.1,15,1,2,0,1,0,0,1.59,4
1686,16,0,0,1,4.0,3,0,1,0,0,1,1,2.37,3
1687,16,0,0,2,0.2,11,1,0,1,0,0,0,1.81,4
1688,15,0,3,1,12.5,0,0,1,0,0,0,0,2.83,2
1689,17,0,2,0,6.3,0,1,2,0,0,0,1,3.05,1
1690,16,0,2,2,19.5,6,1,3,1,1,0,0,3.63,0
1691,16,1,0,0,3.9,17,0,2,0,0,0,1,0.93,4
1692,16,0,1,2,6.9,22,0,2,1,0,0,0,1.33,4
1693,15,1,2,1,7.2,27,0,4,1,1,0,1,0.78,4
1694,18,0,1,2,0.2,22,0,1,1,0,0,0,0.88,4
1695,16,1,0,2,16.8,14,1,1,0,0,0,0,2.4,3
1696,18,1,0,1,0.6,25,0,2,0,1,0,0,0.76,4
1697,17,1,1,3,18.8,29,0,3,1,0,0,0,1.03,4
1698,16,1,0,1,17.8,24,0,3,0,1,0,0,1.44,4
1699,16,1,0,2,10.7,12,1,2,0,0,0,0,2.21,3
1700,17,1,3,2,10.9,15,0,4,0,1,1,0,2.51,2
1701,16,0,0,2,13.1,6,0,3,0,0,0,0,2.69,2
1702,18,1,2,4,7.7,15,0,0,1,0,0,0,1.61,4
1703,15,0,0,1,12.9,12,0,3,1,0,1,1,2.71,2
1704,18,1,1,2,0.9,13,0,0,0,1,0,0,1.53,4
1705,15,1,3,2,1.1,16,1,3,0,1,0,0,1.78,4
1706,15,0,0,3,9.1,11,0,1,1,0,0,0,2.12,3
1707,18,1,0,1,11.0,28,0,3,0,0,0,0,0.41,4
1708,18,0,0,2,17.8,23,0,2,1,0,0,0,1.12,4
1709,18,0,0,2,2.1,23,0,3,0,0,0,0,0.87,4
1710,18,0,2,1,16.5,19,0,2,1,1,0,0,1.82,4
1711,17,0,3,2,4.2,12,0,3,1,0,0,0,2.23,3
1712,16,1,0,1,7.9,23,0,1,0,1,1,0,0.97,4
1713,15,1,0,2,6.3,19,0,4,0,1,0,0,1.69,4
1714,18,0,0,3,8.0,14,0,3,0,0,0,0,2.07,3
1715,18,1,2,2,3.0,23,1,1,1,1,0,0,1.06,4
1716,18,1,0,2,10.1,20,0,4,0,0,0,0,1.32,4
1717,17,0,1,2,16.0,3,1,2,1,0,0,1,3.52,0
1718,18,1,1,0,8.8,21,1,3,0,1,0,1,1.05,4
1719,18,0,1,1,9.8,1,0,3,1,0,0,0,3.49,1
1720,18,0,0,2,17.0,27,1,0,1,0,0,1,0.59,4
1721,16,1,2,1,14.1,17,0,4,0,1,0,0,2.36,3
1722,17,1,0,1,9.8,1,0,2,0,0,0,0,3.15,1
1723,18,1,0,2,5.2,24,0,1,0,0,0,0,0.59,4
1724,15,0,2,1,17.7,14,0,3,1,1,0,1,2.67,2
1725,15,0,2,1,11.5,29,0,3,0,0,0,0,0.3,4
1726,15,1,0,2,4.4,25,0,0,0,1,0,0,0.28,4
1727,17,1,0,1,5.4,18,0,1,1,0,0,0,0.87,4
1728,17,1,0,3,16.1,14,0,3,0,0,0,0,2.33,3
1729,15,1,0,3,0.9,25,0,0,1,1,1,0,0.32,4
1730,18,0,0,2,19.8,19,0,4,0,0,0,0,1.79,4
1731,17,1,0,1,2.6,9,0,3,0,1,0,0,2.57,2
1732,15,0,0,2,15.9,27,0,2,0,1,0,0,1.08,4
1733,15,0,2,3,7.9,23,0,2,1,1,0,1,1.09,4
1734,18,1,1,2,9.8,19,0,2,0,0,1,1,1.0,4
1735,16,1,1,1,17.6,10,1,2,1,0,0,0,2.82,2
1736,17,1,0,2,8.3,25,1,3,0,1,1,1,1.36,4
1737,18,0,3,3,10.7,9,0,4,0,0,0,1,2.61,2
1738,15,1,2,2,1.0,28,1,2,1,0,1,0,0.57,4
1739,15,1,2,2,0.0,22,0,2,0,0,0,1,0.57,4
1740,18,0,2,2,4.9,4,0,1,0,0,0,0,2.26,3
1741,17,1,3,2,13.6,8,1,3,0,0,0,0,2.84,2
1742,16,0,1,0,2.4,19,0,3,1,1,0,0,1.68,4
1743,16,1,0,2,2.3,18,1,3,1,0,0,0,1.72,4
1744,15,0,1,0,8.2,12,0,0,0,0,0,0,1.54,4
1745,17,1,2,2,13.0,17,0,3,0,1,0,0,2.06,3
1746,16,1,2,1,14.2,16,0,2,1,0,0,0,1.88,4
1747,17,0,1,2,3.6,26,0,3,1,1,0,1,0.86,4
1748,17,0,0,1,1.6,5,0,3,0,0,0,0,2.51,2
1749,15,1,0,2,18.8,9,0,3,1,1,0,1,2.77,2
1750,16,0,3,2,5.2,1,1,2,0,0,0,0,2.89,2
1751,18,0,1,1,17.1,23,0,3,0,1,0,0,1.34,4
1752,15,0,1,1,17.3,5,0,0,0,0,0,0,2.37,3
1753,16,0,0,1,15.5,27,0,3,0,0,1,0,0.85,4
1754,16,1,0,3,3.4,27,1,0,0,0,0,0,0.32,4
1755,16,1,2,2,16.4,20,0,2,1,1,0,0,1.83,4
1756,16,0,1,2,15.4,12,0,1,0,0,0,0,1.99,4
1757,16,0,2,1,11.9,17,1,3,0,1,0,0,2.23,3
1758,17,0,0,2,6.7,6,0,2,0,0,0,1,2.61,2
1759,15,0,1,3,5.3,1,0,3,1,0,0,0,3.41,1
1760,17,1,0,3,2.4,28,1,3,1,0,0,0,0.87,4
1761,18,1,2,2,10.2,13,1,3,0,1,0,0,2.17,3
1762,16,0,0,0,11.7,4,0,1,0,1,0,0,2.42,3
1763,15,0,0,1,7.2,17,0,3,0,1,0,0,1.51,4
1764,16,0,1,0,9.5,10,1,2,0,1,0,0,2.44,3
1765,15,1,3,1,7.3,9,0,0,0,0,0,0,2.0,3
1766,17,0,0,1,12.8,10,1,1,0,1,0,0,2.47,3
1767,15,1,2,1,18.0,26,0,1,1,0,1,0,0.84,4
1768,18,0,0,1,3.3,1,0,0,0,1,0,0,2.73,2
1769,18,1,0,3,7.6,14,0,2,0,0,0,0,1.74,4
1770,15,0,0,2,2.8,6,1,0,0,1,0,0,2.59,2
1771,15,1,0,3,12.5,8,1,2,1,0,0,0,2.74,2
1772,15,0,1,2,14.6,4,0,1,0,0,0,0,2.5,3
1773,15,0,0,1,18.6,6,1,1,0,0,1,0,2.85,2
1774,18,0,0,2,5.6,19,0,4,1,0,0,0,1.59,4
1775,16,1,3,1,19.0,1,0,2,0,0,1,0,3.21,1
1776,15,0,0,2,1.3,2,1,1,0,1,0,0,3.13,1
1777,15,1,2,1,12.1,1,1,2,0,1,1,1,3.45,1
1778,18,1,0,4,1.1,20,1,1,1,0,0,0,0.82,4
1779,18,0,1,1,17.9,21,1,0,0,0,0,0,1.22,4
1780,17,0,0,1,10.6,22,0,0,1,0,0,0,0.76,4
1781,15,0,0,3,13.4,18,0,4,0,1,1,0,2.15,3
1782,17,1,0,0,16.6,3,1,3,0,0,0,0,3.3,1
1783,18,0,0,2,3.0,23,0,3,1,0,1,0,1.17,4
1784,18,1,0,2,0.8,19,0,4,0,0,0,1,1.42,4
1785,16,1,1,3,17.6,6,0,4,0,0,0,0,2.9,2
1786,15,0,2,4,6.3,27,0,3,0,0,1,0,0.69,4
1787,17,0,2,4,2.6,21,1,3,1,0,1,1,1.89,4
1788,18,0,1,0,9.4,6,0,2,0,0,0,1,2.64,2
1789,18,0,0,3,12.0,16,1,1,0,0,0,0,1.5,4
1790,17,0,0,2,0.6,18,0,2,0,0,1,0,1.24,4
1791,16,0,0,2,5.5,21,0,2,0,0,0,0,0.6,4
1792,18,1,0,1,0.7,15,0,4,0,0,0,0,1.39,4
1793,15,1,1,2,8.4,2,0,2,0,0,1,0,3.3,1
1794,18,1,1,4,17.9,14,0,3,0,0,0,1,2.17,3
1795,15,0,0,3,19.7,13,0,2,1,1,0,0,2.8,2
1796,17,1,0,2,12.7,14,0,1,0,0,0,0,1.72,4
1797,15,1,2,0,3.2,13,0,2,0,1,0,0,1.69,4
1798,17,1,2,1,18.1,6,0,2,1,0,0,0,2.95,2
1799,15,1,0,3,10.3,24,0,2,1,0,0,0,0.96,4
1800,17,1,3,2,3.1,2,0,2,1,0,0,0,3.33,1
1801,15,0,3,2,18.4,29,0,1,0,0,0,0,0.44,4
1802,16,0,0,0,15.1,16,1,2,1,0,0,0,1.96,4
1803,15,1,0,2,14.6,9,0,3,1,1,0,0,2.85,2
1804,15,1,1,2,14.2,14,1,2,0,1,0,0,2.37,3
1805,16,1,3,3,4.0,28,1,2,0,0,0,0,0.15,4
1806,18,0,2,2,4.2,5,0,0,0,0,0,0,2.12,3
1807,18,0,0,1,13.8,27,1,1,1,0,1,1,0.92,4
1808,15,1,0,2,4.4,16,0,2,0,0,0,1,1.43,4
1809,16,0,1,0,8.8,16,1,2,0,1,0,0,1.89,4
1810,15,0,1,4,15.6,13,1,2,0,0,0,0,1.94,4
1811,17,1,0,1,15.7,23,0,3,1,1,0,0,1.51,4
1812,17,0,2,2,9.1,24,0,1,0,0,1,0,0.83,4
1813,15,0,1,1,15.8,17,0,0,1,0,0,0,1.76,4
1814,18,1,2,2,16.8,24,0,2,1,0,0,0,1.3,4
1815,18,0,2,2,13.1,4,0,2,0,0,0,0,2.47,3
1816,15,0,2,2,4.6,28,0,2,0,0,1,0,0.02,4
1817,15,1,0,1,5.5,7,0,3,0,0,0,0,2.2,3
1818,17,0,1,1,6.3,6,0,3,1,0,0,0,3.04,1
1819,18,0,0,1,2.3,22,1,1,1,0,0,0,1.07,4
1820,15,1,1,2,5.5,3,1,4,1,0,0,0,3.94,0
1821,17,1,0,0,4.2,17,0,1,0,0,1,0,1.48,4
1822,18,1,1,2,9.1,4,0,3,0,1,0,0,3.04,1
1823,16,0,0,3,18.2,15,0,3,0,1,0,0,2.1,3
1824,17,1,0,3,2.1,13,0,3,0,0,0,0,1.79,4
1825,18,0,0,2,14.4,26,1,1,1,0,0,1,1.1,4
1826,18,1,0,2,13.7,26,0,2,0,0,0,0,0.85,4
1827,17,0,2,0,1.9,18,0,2,0,1,0,1,1.2,4
1828,16,1,2,2,18.5,13,1,1,0,0,0,0,2.59,2
1829,17,1,1,3,11.4,8,1,0,0,0,0,1,2.28,3
1830,18,1,0,1,7.3,5,0,2,0,0,0,0,2.75,2
1831,15,1,0,2,15.1,16,0,2,0,1,0,0,1.92,4
1832,15,0,0,3,5.1,18,0,3,1,0,1,0,1.58,4
1833,17,1,0,3,13.9,11,0,1,0,0,1,0,1.72,4
1834,18,1,2,1,0.8,3,1,3,1,0,0,0,2.88,2
1835,15,0,0,2,16.8,15,0,1,0,0,0,0,1.89,4
1836,18,1,0,1,9.0,24,0,3,1,1,0,0,1.37,4
1837,17,0,0,1,12.7,10,1,2,0,0,0,0,2.55,2
1838,15,1,0,3,4.4,21,1,2,1,1,1,1,1.94,4
1839,18,1,1,3,13.5,3,1,3,1,0,0,1,3.31,1
1840,15,1,1,2,15.4,16,0,1,0,0,0,0,1.42,4
1841,17,0,0,0,9.5,7,0,1,0,1,0,0,2.35,3
1842,18,1,0,3,12.4,13,0,2,0,0,1,0,1.75,4
1843,15,1,0,2,9.1,26,0,1,1,0,1,0,0.51,4
1844,17,1,0,1,17.9,1,0,2,0,0,0,0,3.02,1
1845,15,0,0,2,10.0,10,0,1,0,1,0,1,1.83,4
1846,15,0,3,0,16.8,10,0,3,0,0,0,0,2.28,3
1847,16,1,1,2,16.0,23,1,3,1,1,0,1,1.77,4
1848,16,0,1,2,8.2,21,0,0,1,0,1,0,1.35,4
1849,17,1,0,1,4.6,23,1,3,0,1,0,0,1.03,4
1850,16,1,0,1,8.1,5,0,2,0,0,0,0,2.76,2
1851,17,1,1,1,16.5,20,1,2,1,0,0,0,1.79,4
1852,16,1,1,0,4.6,20,0,2,1,0,0,0,1.22,4
1853,15,1,2,2,10.5,13,1,3,0,1,0,1,2.44,3
1854,17,1,0,3,16.1,29,0,2,0,1,1,0,0.36,4
1855,17,1,1,0,7.1,9,0,3,1,0,0,0,2.25,3
1856,15,0,0,0,12.8,25,1,1,0,0,0,0,0.9,4
1857,17,0,2,2,4.9,26,0,4,0,0,0,0,0.66,4
1858,17,0,1,3,2.2,7,0,3,1,0,0,0,2.19,3
1859,16,0,1,1,15.9,6,1,1,0,0,1,1,2.88,2
1860,17,0,0,1,2.0,7,1,3,1,0,0,0,2.88,2
1861,18,0,1,2,5.4,27,0,2,0,0,0,0,0.01,4
1862,15,0,0,1,17.1,7,0,1,1,0,0,0,2.58,2
1863,16,1,0,0,6.9,22,0,1,0,1,0,0,1.16,4
1864,16,1,0,2,19.5,1,0,0,1,0,0,0,3.3,1
1865,18,1,1,2,19.6,26,1,3,0,0,0,0,1.51,4
1866,15,1,0,2,5.4,15,0,2,0,0,0,0,1.39,4
1867,15,0,0,2,0.8,8,0,2,0,0,0,1,2.24,3
1868,16,0,2,2,14.1,12,1,1,1,0,0,0,2.12,3
1869,17,1,0,1,9.0,22,0,2,0,0,0,1,1.04,4
1870,16,1,1,1,2.0,11,0,2,0,0,0,0,1.62,4
1871,15,0,0,1,14.2,26,0,3,0,0,0,0,0.87,4
1872,18,1,0,1,0.6,21,0,4,0,1,0,0,1.32,4
1873,16,1,2,2,17.4,24,0,2,1,0,0,1,1.26,4
1874,15,1,0,3,2.8,28,0,2,1,0,0,0,0.08,4
1875,16,1,0,4,2.5,16,0,2,0,1,1,0,1.69,4
1876,17,0,1,2,3.5,26,0,3,0,0,0,1,0.46,4
1877,16,1,1,1,19.2,1,0,1,1,0,0,0,3.58,0
1878,16,1,1,1,13.9,12,0,2,1,0,0,0,2.09,3
1879,15,0,0,3,16.0,0,0,3,1,0,0,0,3.37,1
1880,15,0,0,2,8.0,25,0,0,0,0,0,0,0.0,4
1881,15,1,2,2,6.7,27,0,1,0,0,0,0,0.09,4
1882,16,0,1,2,4.7,18,0,3,0,1,0,0,1.41,4
1883,17,1,2,2,9.6,10,0,1,0,0,0,0,1.88,4
1884,18,1,2,3,11.0,4,0,2,1,0,0,0,2.87,2
1885,18,0,2,0,12.6,0,1,2,0,0,0,0,3.71,0
1886,15,1,0,2,5.1,19,0,2,0,0,1,0,1.17,4
1887,15,1,0,3,19.0,29,1,1,1,0,0,0,1.0,4
1888,16,1,2,1,3.4,12,1,4,0,1,0,0,2.53,2
1889,18,1,0,2,19.3,7,0,0,1,1,0,0,2.6,2
1890,15,0,0,1,0.3,5,0,3,0,0,0,0,2.46,3
1891,17,0,2,4,9.6,28,1,0,0,0,0,0,0.55,4
1892,17,1,2,0,6.7,16,0,2,0,1,0,0,1.8,4
1893,15,0,0,2,9.0,11,1,1,0,0,0,0,2.31,3
1894,15,1,0,1,11.4,0,0,1,0,0,0,0,3.09,1
1895,18,1,0,2,8.7,2,0,1,0,0,0,0,2.62,2
1896,18,1,2,1,8.3,13,0,2,0,1,0,0,2.28,3
1897,16,1,3,1,14.7,25,0,2,1,0,0,0,1.05,4
1898,18,1,0,2,13.7,7,0,1,0,1,0,0,2.75,2
1899,17,0,0,3,16.7,10,0,4,0,0,0,0,2.62,2
1900,17,1,2,1,5.0,26,1,1,0,0,0,0,0.24,4
1901,15,0,0,1,12.2,13,1,2,0,0,0,0,2.19,3
1902,18,0,1,2,11.7,7,0,1,0,0,0,1,2.64,2
1903,16,1,3,2,7.4,28,1,2,0,1,0,0,0.83,4
1904,17,1,0,3,9.7,2,1,3,0,0,0,0,3.4,1
1905,17,1,1,1,6.3,6,1,2,0,0,1,0,2.62,2
1906,16,1,0,2,2.8,27,0,1,0,0,0,0,0.34,4
1907,16,1,0,1,4.3,18,1,1,1,0,0,1,1.7,4
1908,17,0,2,1,2.1,3,0,3,0,0,0,0,2.36,3
1909,17,1,0,2,13.7,24,0,1,0,0,0,0,0.85,4
1910,16,1,3,2,13.2,15,1,2,1,0,1,0,2.25,3
1911,17,0,1,2,19.0,12,0,1,1,1,0,0,2.48,3
1912,15,0,0,1,14.6,19,0,1,1,0,1,1,1.37,4
1913,15,1,0,2,1.0,18,1,1,0,1,0,0,1.36,4
1914,16,0,0,2,17.7,4,0,3,1,0,0,0,3.06,1
1915,18,1,0,4,17.3,22,1,3,1,0,0,0,1.56,4
1916,16,0,0,1,8.9,4,1,2,1,0,0,0,3.22,1
1917,16,0,0,1,11.7,19,0,1,0,1,0,0,1.15,4
1918,18,1,0,1,19.5,23,0,2,0,0,1,1,1.32,4
1919,18,0,2,2,10.6,3,1,2,1,1,0,0,3.49,1
1920,18,0,1,1,18.1,1,0,2,0,0,1,1,3.87,0
1921,15,0,2,3,1.7,25,1,0,0,0,0,1,0.17,4
1922,17,0,0,1,3.8,12,1,4,0,0,0,0,2.2,3
1923,15,0,0,3,8.8,29,0,2,0,0,0,0,0.02,4
1924,17,0,1,1,11.7,15,0,4,0,0,1,0,2.39,3
1925,15,1,0,2,16.3,21,1,0,0,1,0,0,1.36,4
1926,17,1,0,3,19.8,1,0,1,1,1,0,0,3.51,0
1927,15,0,2,1,7.8,18,0,1,0,1,0,0,1.44,4
1928,18,1,2,4,0.9,16,1,3,0,1,1,0,1.8,4
1929,16,1,1,2,16.0,4,1,2,1,1,0,0,3.26,1
1930,15,1,0,3,12.1,24,0,3,0,1,0,0,1.17,4
1931,17,0,2,2,4.0,17,0,3,0,0,0,0,1.4,4
1932,18,1,1,1,9.9,27,0,3,0,0,1,0,0.55,4
1933,15,0,2,1,14.8,22,1,3,0,0,0,0,1.52,4
1934,15,1,2,1,15.4,20,1,3,0,0,0,0,2.03,3
1935,18,0,2,0,10.0,17,1,3,1,1,0,0,2.29,3
1936,15,0,1,1,6.1,7,0,2,1,0,0,0,2.09,3
1937,16,1,0,1,19.5,26,1,3,1,0,0,1,1.67,4
1938,15,1,1,2,13.3,14,1,3,0,0,0,0,2.6,2
1939,16,0,1,2,8.2,12,0,2,0,0,0,0,1.95,4
1940,16,1,2,1,5.6,12,0,4,0,0,0,0,2.1,3
1941,18,1,0,1,14.6,15,1,0,0,0,0,0,1.38,4
1942,15,1,0,2,4.8,21,0,2,0,0,0,0,0.67,4
1943,18,0,2,1,3.4,19,0,1,1,0,1,0,1.14,4
1944,15,0,2,0,10.6,12,0,1,0,0,0,1,1.62,4
1945,15,1,3,1,5.8,19,0,3,0,0,0,1,1.12,4
1946,17,1,2,3,12.6,1,0,4,0,0,0,0,3.4,1
1947,15,1,1,3,2.4,2,0,3,0,0,0,0,2.68,2
1948,18,0,1,1,13.1,14,1,4,1,0,1,0,3.0,2
1949,16,0,2,2,5.7,22,1,1,1,1,0,0,1.28,4
1950,15,1,1,2,0.0,18,1,1,0,0,0,0,1.2,4
1951,17,1,1,2,2.5,12,0,2,0,1,0,0,1.98,4
1952,18,1,0,2,18.7,4,1,3,1,1,0,1,3.84,0
1953,15,1,0,2,17.3,25,1,0,1,1,0,0,1.18,4
1954,18,1,2,1,4.7,21,0,4,1,0,0,0,1.54,4
1955,17,1,0,0,15.6,5,0,3,0,0,0,1,3.16,1
1956,17,0,0,2,12.2,13,0,4,0,0,0,1,1.75,4
1957,18,1,0,3,19.4,3,1,2,0,0,0,0,3.05,1
1958,15,0,0,2,7.5,21,0,2,0,1,1,0,1.17,4
1959,16,1,0,3,13.6,18,1,3,1,0,0,0,1.79,4
1960,17,1,0,4,1.3,22,0,3,0,1,0,0,0.84,4
1961,15,0,3,1,7.9,6,0,1,0,1,0,0,2.4,3
1962,15,0,1,2,19.3,3,1,4,0,0,0,0,3.58,0
1963,16,0,0,2,10.8,1,0,3,1,0,1,0,3.23,1
1964,17,0,0,4,5.8,26,0,0,0,0,0,0,0.0,4
1965,17,1,1,4,2.4,6,1,1,0,0,1,0,2.81,2
1966,15,0,0,2,14.1,2,1,2,1,0,0,0,3.42,1
1967,15,1,2,1,12.9,14,0,2,0,1,0,1,2.11,3
1968,16,0,1,2,7.5,0,0,3,0,0,0,0,3.16,1
1969,16,1,2,1,19.0,1,0,0,0,0,0,0,2.99,2
1970,17,1,0,2,0.4,9,1,3,1,0,0,0,2.49,3
1971,18,1,1,3,6.1,15,0,3,1,0,1,0,2.13,3
1972,17,1,0,1,18.4,24,0,1,1,0,0,1,0.84,4
1973,15,1,3,2,6.4,27,0,2,1,0,1,0,0.68,4
1974,17,1,1,2,5.0,14,1,1,1,0,0,0,1.74,4
1975,18,0,0,2,10.7,23,1,1,1,0,0,0,1.25,4
1976,16,1,0,1,16.5,14,1,2,0,0,0,0,1.92,4
1977,18,0,0,2,2.1,13,0,4,1,0,0,0,2.19,3
1978,18,0,1,3,18.9,21,1,1,0,1,1,0,1.76,4
1979,18,1,0,3,15.9,13,0,2,1,0,0,0,1.92,4
1980,16,0,1,1,3.6,5,0,1,1,0,0,0,2.81,2
1981,18,1,0,3,14.2,13,1,1,0,0,0,0,2.14,3
1982,18,0,1,2,7.7,16,0,2,0,0,1,0,1.36,4
1983,18,1,2,1,8.0,17,0,3,0,1,0,0,1.72,4
1984,15,0,2,0,15.7,19,1,0,0,1,0,0,1.19,4
1985,18,1,2,1,19.3,18,0,4,0,0,0,0,1.53,4
1986,16,1,0,3,2.5,29,0,0,0,1,0,0,0.12,4
1987,18,1,0,2,8.4,16,0,3,0,1,0,0,1.56,4
1988,18,1,1,2,9.6,15,0,3,1,0,0,0,2.1,3
1989,16,0,0,1,7.5,7,1,2,0,1,0,0,3.01,1
1990,18,1,0,2,7.3,6,0,1,0,0,0,0,2.07,3
1991,16,0,0,0,1.0,19,1,2,0,0,1,0,1.75,4
1992,18,0,0,1,13.7,27,0,3,1,1,0,0,1.08,4
1993,16,0,0,2,8.7,11,0,3,0,0,1,0,2.27,3
1994,18,1,2,1,3.9,8,0,2,0,1,0,0,2.12,3
1995,18,0,0,3,16.3,26,1,2,0,0,0,0,0.74,4
1996,15,0,1,1,16.1,13,0,3,0,1,0,0,1.89,4
1997,15,0,0,2,9.7,19,1,4,0,0,0,0,1.59,4
1998,18,1,1,2,6.0,0,0,3,0,0,1,0,3.51,0
1999,18,1,0,2,12.8,9,1,3,0,0,1,0,2.63,2
2000,17,0,2,1,5.8,16,1,2,1,1,0,0,1.84,4
2001,16,1,2,0,4.7,16,1,3,1,0,1,0,1.83,4
2002,17,1,0,3,14.6,16,1,3,0,0,0,1,1.77,4
2003,15,0,3,1,0.8,3,0,3,1,0,1,1,3.2,1
2004,15,0,3,3,1.9,16,1,2,0,0,0,0,1.26,4
2005,15,1,2,4,0.1,17,0,2,0,1,1,1,1.43,4
2006,15,0,2,1,3.1,19,0,2,0,0,1,1,1.07,4
2007,18,1,0,1,1.4,22,0,2,0,0,0,1,0.83,4
2008,15,1,1,2,19.9,1,0,2,0,0,0,0,3.13,1
2009,18,1,0,4,5.8,7,0,3,1,0,0,0,2.54,2
2010,18,1,0,3,3.0,12,0,2,1,0,0,0,1.67,4
2011,15,1,3,2,4.8,22,0,1,0,1,1,0,0.82,4
2012,15,1,0,2,18.7,24,0,3,0,1,0,0,1.13,4
2013,16,0,2,1,10.4,29,0,3,0,0,0,0,0.33,4
2014,17,0,2,4,7.3,21,1,2,0,0,0,0,1.49,4
2015,15,1,2,4,17.5,19,1,1,0,1,0,0,1.68,4
2016,16,1,3,1,7.9,21,1,4,1,0,0,0,1.92,4
2017,16,1,0,1,6.7,14,0,3,0,0,0,0,1.94,4
2018,17,0,0,1,4.1,19,0,1,1,0,0,0,1.07,4
2019,18,1,0,1,7.6,22,1,0,0,0,0,0,0.97,4
2020,15,0,0,3,6.3,8,1,2,1,0,0,0,2.69,2
2021,17,1,0,1,13.5,2,1,3,1,1,0,0,3.52,0
2022,15,1,0,0,5.8,2,0,1,1,0,0,0,2.82,2
